sale_id,purchase_date,motorcycle_name,motorcycle_group,dealer_origin,price,qty,total
4969,2023/11/30,riorio,matic,denpasar,20000000,3,60000000
4970,2023/11/26,riorio,matic,jakarta,20000000,5,80000000
4973,2023/11/11,bitbit,cub,jakarta,17000000,8,85000000
4974,2023/11/08,bitbit,matic,bandung,17000000,9,34000000
4975,2023/12/14,deva,matic,denpasar,34000000,5,34000000
4979,2023/11/16,bitbit,matic,bogor,17000000,9,85000000
4980,2023/12/22,bitbit,matic,bandung,17000000,5,34000000
4982,2023/11/12,riorio,matic,bogor,20000000,7,80000000
4984,2023/12/05,bitbit,matic,bandung,17000000,10,68000000
4986,2023/11/01,bitbit,matic,bogor,17000000,7,68000000
4987,2023/11/19,bitbit,matic,jakarta,17000000,7,68000000
4990,2023/11/18,deva,matic,denpasar,34000000,2,34000000
4991,2023/12/07,riorio,matic,bogor,20000000,5,40000000
4992,2023/12/03,bitbit,matic,denpasar,17000000,3,68000000
4993,2023/11/16,riorio,matic,bogor,20000000,7,60000000
4994,2023/11/08,bitbit,matic,palembang,17000000,1,85000000
4998,2023/11/27,riorio,matic,denpasar,20000000,7,20000000
